id,title,genre
471506,Greta,"Mystery,Thriller,Horror"
440626,Sobibor,"War,Drama"
81250,Geek Charming,"Comedy,Drama,Family,TV Movie"
22794,Cloudy with a Chance of Meatballs,"Animation,Comedy,Family"
16910,Naruto: Legend of the Stone of Gelel,"Animation,Adventure,Fantasy"
9093,The Four Feathers,"War,Drama,Romance,Action,Adventure"
613349,A Good Doctor,Comedy
13967,Miss Potter,"Drama,Family,Romance"
10668,Suicide Kings,"Action,Comedy,Crime,Drama,Thriller"
8467,Dumb and Dumber,Comedy
469055,In the Game,Comedy
9900,Grandma's Boy,Comedy
9442,Dead Men Don't Wear Plaid,"Comedy,Mystery"
8204,The Spiderwick Chronicles,"Family,Adventure,Fantasy,Drama"
1571,Live Free or Die Hard,"Action,Thriller"
396422,Annabelle: Creation,"Horror,Mystery,Thriller"
38368,Uncle Boonmee Who Can Recall His Past Lives,"Drama,Fantasy"
22586,The Swan Princess,"Family,Animation,Fantasy,Adventure,Comedy"
15613,Fire in the Sky,"Science Fiction,Drama,Mystery"
2148,The Cotton Club,"Crime,Drama"
577,To Die For,"Drama,Comedy,Crime"
49521,Man of Steel,"Action,Adventure,Science Fiction"
39781,The Kids Are All Right,"Comedy,Drama"
11515,Goya's Ghosts,Drama
6575,Walk Hard: The Dewey Cox Story,"Comedy,Music,Drama"
92591,Bernie,"Comedy,Crime,Drama"
48492,Detective Dee and the Mystery of the Phantom Flame,"Action,Adventure,Drama,Mystery"
45132,Super,"Comedy,Action,Drama"
18764,Twin Dragons,"Comedy,Action"
18126,Hannah Montana: The Movie,"Comedy,Drama,Family,Music,Romance"
8992,The Sure Thing,"Comedy,Romance"
944,Lethal Weapon 4,"Action,Adventure,Comedy,Crime,Thriller"
80321,Madagascar 3: Europe's Most Wanted,"Animation,Family,Comedy,Adventure"
14854,Lone Wolf McQuade,"Action,Crime"
5951,The Jane Austen Book Club,"Comedy,Romance"
2110,Wasabi,"Drama,Action,Comedy"
565743,The Vast of Night,"Mystery,Science Fiction,Thriller,Horror"
80274,Ender's Game,"Science Fiction,Action,Adventure"
18129,The Grifters,"Crime,Drama"
10412,Romper Stomper,"Action,Drama,Thriller"
489430,Terrified,Horror
300693,Truth,Drama
13090,Sunshine Cleaning,"Comedy,Drama"
10414,The Mighty Ducks,"Comedy,Family,Drama"
484718,Coming 2 America,Comedy
396810,The Last Word,"Comedy,Drama"
24740,The Entity,"Horror,Mystery,Thriller"
14249,Revenge,"Romance,Thriller,Drama"
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,Comedy
9913,The Skeleton Key,"Drama,Horror,Mystery,Thriller"
480857,Radioactive,"Drama,Romance,History"
64678,The Art of Getting By,"Drama,Romance"
9403,Private Parts,"Comedy,Drama"
345009,Mine,"War,Thriller"
253306,Housebound,"Horror,Comedy,Thriller"
241842,Dead Snow 2: Red vs. Dead,"Horror,Action,Comedy"
10135,Road House,"Action,Thriller"
306650,Kajaki,"Thriller,War,Adventure,Drama"
43629,Doodlebug,"Thriller,Fantasy,Mystery"
22970,The Cabin in the Woods,"Horror,Comedy,Fantasy,Thriller"
14926,Uptown Girls,"Family,Comedy,Drama"
9917,Waist Deep,"Action,Adventure,Drama,Thriller"
8834,Conspiracy Theory,"Action,Drama,Mystery,Thriller"
2788,Reality Bites,"Drama,Comedy,Romance"
6,Judgment Night,"Action,Crime,Thriller"
109421,Side Effects,"Thriller,Crime,Drama"
56832,Gantz,"Horror,Action,Science Fiction"
27936,Micmacs,"Action,Comedy,Crime"
8066,Stay,"Mystery,Thriller,Drama"
25,Jarhead,"Drama,War"
239678,This Is Where I Leave You,"Drama,Comedy"
11430,The Lion King 1½,"Family,Animation,Comedy"
9816,Save the Last Dance,"Drama,Family,Romance,Music"
9689,Hollywood Ending,"Comedy,Drama"
2882,Hunting and Gathering,"Romance,Drama"
1562,28 Weeks Later,"Horror,Thriller,Science Fiction"
309299,Experimenter,"Drama,History"
143567,Just Like Brothers,Comedy
10947,High School Musical,"Comedy,Drama,Family,Music,Romance,TV Movie"
9291,The Longest Yard,Comedy
8961,Bad Boys II,"Adventure,Action,Comedy,Thriller,Crime"
2779,The Curse of the Jade Scorpion,"Comedy,Crime,Romance"
311291,45 Years,"Drama,Romance"
12924,The Place Promised in Our Early Days,"Animation,Adventure,Drama,Romance,Science Fiction"
12690,Appaloosa,"Drama,Western,Crime"
11635,Old School,Comedy
11443,Dead Presidents,"Action,Drama,Crime,War"
9613,Spider,"Drama,Mystery,Thriller"
877183,The Simpsons in Plusaversary,"Animation,Comedy,Fantasy"
11887,High School Musical 3: Senior Year,"Comedy,Romance,Drama,Family,Music"
11027,The Postman Always Rings Twice,"Romance,Crime,Drama"
10970,Silent Movie,Comedy
8461,Funny Games,"Drama,Horror,Thriller"
6972,Australia,"Adventure,Drama,Romance"
481157,In Her Hands,Comedy
435707,Skins,"Drama,Comedy"
39939,Super Troopers,"Comedy,Crime,Mystery"
8005,Robin Hood: Men in Tights,Comedy
544,There's Something About Mary,"Romance,Comedy"
390062,Jungle,"Adventure,Drama,Thriller"
76338,Thor: The Dark World,"Action,Adventure,Fantasy"
75780,Jack Reacher,"Crime,Drama,Thriller,Action"
50456,Hanna,"Action,Thriller,Adventure"
16418,Barbie Presents: Thumbelina,"Animation,Family"
8696,Calendar Girls,"Drama,Comedy"
4564,Sex and the City,"Comedy,Drama,Romance"
668,On Her Majesty's Secret Service,"Adventure,Action,Thriller"
339259,The Man with the Iron Heart,"War,Action,History,Thriller"
171274,Inherent Vice,"Drama,Mystery,Comedy"
60307,Diary of a Wimpy Kid: Rodrick Rules,"Family,Comedy"
348350,Solo: A Star Wars Story,"Science Fiction,Adventure,Action"
300673,The Finest Hours,"Action,Drama,History,Thriller"
264656,The Homesman,"Western,Drama"
20178,World's Greatest Dad,"Comedy,Romance,Drama"
9768,Cry-Baby,"Comedy,Music,Romance"
1945,Nell,"Drama,Thriller"
480001,The Art of Self-Defense,"Comedy,Thriller"
20455,Digimon: The Movie,"Fantasy,Animation,Science Fiction,Family"
11372,The Eagle Has Landed,"Adventure,Drama,Action,Thriller,War"
2123,"Me, Myself & Irene",Comedy
353616,Pitch Perfect 3,"Comedy,Music"
2605,Short Circuit,"Comedy,Family,Science Fiction"
153158,Underdogs,"Animation,Adventure,Romance"
9445,Apt Pupil,"Drama,Thriller"
428495,The Nile Hilton Incident,"Thriller,Drama,Crime"
411638,The Fury of a Patient Man,Thriller
410117,Lady Macbeth,Drama
59860,Monte Carlo,"Adventure,Comedy,Romance"
14397,Whisper,"Crime,Drama,Horror,Thriller"
11364,Regarding Henry,"Romance,Drama"
10493,Dead Calm,"Thriller,Horror"
8198,The Quiet American,"Romance,Thriller,Drama"
2290,Jakob the Liar,"Comedy,Drama,History"
1586,Secret Window,"Mystery,Thriller"
398588,Dismissed,"Horror,Thriller"
186929,Borgman,"Thriller,Drama"
60309,The Conspirator,"Crime,Drama,History"
51917,A Whole Life Ahead,"Comedy,Drama"
51540,Horrible Bosses,"Comedy,Crime"
123,The Lord of the Rings,"Adventure,Animation,Fantasy"
370665,Dilwale,"Crime,Action,Comedy"
83899,You're Next,"Horror,Thriller,Mystery"
75174,The Grey,"Drama,Thriller,Action,Adventure"
11064,Brewster's Millions,Comedy
166,The Party,"Drama,Romance,Comedy"
581859,Da 5 Bloods,"War,Drama"
9944,The Pelican Brief,"Mystery,Drama,Thriller,Crime"
351286,Jurassic World: Fallen Kingdom,"Action,Adventure,Science Fiction,Thriller"
44945,Trust,"Crime,Drama,Thriller"
14510,From Beyond,"Horror,Science Fiction"
11365,Wilde,"Drama,History"
10909,Kalifornia,"Thriller,Crime"
9532,Final Destination,Horror
449756,The Postcard Killings,"Drama,Thriller"
206408,Chinese Puzzle,"Comedy,Drama,Romance"
36801,Cemetery Junction,"Drama,Comedy"
21407,The Collector,"Horror,Thriller"
18503,Caterina in the Big City,"Comedy,Drama"
12185,Heaven Can Wait,"Fantasy,Comedy"
10409,Strictly Ballroom,"Comedy,Drama,Romance"
290512,The Mountain Between Us,"Romance,Adventure,Drama"
10354,True Crime,"Crime,Drama,Thriller,Mystery"
19124,Blind Fury,"Action,Thriller"
12637,"New York, New York","Drama,Music,Romance"
8765,Nirvana,"Science Fiction,Thriller,Action,Drama"
654028,The Christmas Chronicles: Part Two,"Family,Fantasy,Adventure,Comedy"
468302,Love and Bullets,"Music,Comedy,Romance,Crime"
5353,The Hunting Party,"Action,Adventure,Thriller,Drama"
1593,Night at the Museum,"Action,Adventure,Comedy,Family,Fantasy"
517088,Being the Ricardos,"Drama,History"
270303,It Follows,"Horror,Mystery"
10874,Muppet Treasure Island,"Action,Comedy,Music,Family,Adventure,Romance"
10650,Sudden Impact,"Crime,Action,Thriller"
5955,The Pledge,"Crime,Drama,Mystery,Thriller"
4105,Black Rain,"Action,Thriller,Crime"
458897,Charlie's Angels,"Action,Adventure,Comedy,Science Fiction"
37933,Tales from Earthsea,"Animation,Fantasy,Adventure"
12165,The Burning Plain,"Drama,Romance,Crime"
12133,Step Brothers,Comedy
5121,The Sugarland Express,"Crime,Drama"
773655,Death to 2020,Comedy
559907,The Green Knight,"Adventure,Drama,Fantasy"
458534,Rolling to You,"Comedy,Romance"
375366,The Girl with All the Gifts,"Drama,Horror,Thriller,Science Fiction"
244563,"Kumiko, the Treasure Hunter",Drama
244509,Cold in July,"Drama,Thriller"
241259,Alice Through the Looking Glass,"Adventure,Family,Fantasy"
164457,Out of the Furnace,"Thriller,Drama,Crime"
48289,The Debt,"Drama,Thriller"
10656,Subway,"Action,Thriller"
10652,Hamburger Hill,"War,Action,Drama"
215,Saw II,Horror
672741,Till Death,"Horror,Thriller"
325173,Close Range,"Action,Crime"
88005,Seeking a Friend for the End of the World,"Comedy,Drama,Romance,Science Fiction"
9429,A Night at the Roxbury,"Comedy,Music,Romance"
834,Underworld: Evolution,"Fantasy,Action,Thriller"
160139,Night Train to Lisbon,"Mystery,Romance,Thriller"
27324,Pulse,"Horror,Thriller,Mystery"
10961,Behind the Mask: The Rise of Leslie Vernon,"Comedy,Horror,Thriller"
9950,Find Me Guilty,"Comedy,Crime,Drama"
163,Ocean's Twelve,"Thriller,Crime"
486131,Shaft,"Action,Crime"
397517,Be Somebody,"Drama,Comedy,Romance"
44865,The Grandmaster,"Action,Drama,History"
537739,Can You Keep a Secret?,"Romance,Comedy"
464052,Wonder Woman 1984,"Action,Adventure,Fantasy"
11300,Something Wild,"Crime,Comedy,Romance"
9529,Candyman,"Drama,Horror,Thriller"
34204,Return to Halloweentown,"Family,Fantasy,Comedy,TV Movie"
10389,The Eye,Horror
193,Star Trek: Generations,"Science Fiction,Action,Adventure,Thriller"
487476,Nothing to Hide,"Drama,Comedy"
398181,You Were Never Really Here,"Thriller,Drama,Crime"
345637,Sanjay's Super Team,"Animation,Family,Fantasy,Action"
242042,Barefoot,"Comedy,Drama,Romance"
15261,Bring It On: In It to Win It,Comedy
467482,A Man in a Hurry,"Comedy,Drama"
231576,Wish I Was Here,"Drama,Comedy"
59387,The Powerpuff Girls Movie,"Animation,Action,Family"
9389,Renaissance,"Action,Animation,Science Fiction"
8446,Bugsy Malone,"Drama,Action,Comedy,Music,Family"
6538,Charlie Wilson's War,"Comedy,Drama,History"
667,You Only Live Twice,"Action,Thriller,Adventure"
477018,The Translators,"Mystery,Thriller"
438674,Dragged Across Concrete,"Crime,Action,Thriller"
400,Things to Do in Denver When You're Dead,"Drama,Crime"
526051,Look Away,"Horror,Thriller,Fantasy"
524369,The Many Saints of Newark,"Crime,Drama"
146304,The Best Man Holiday,Comedy
73358,Page Eight,"Mystery,Thriller,Drama"
25155,The Stepfather,"Horror,Thriller"
227156,The Giver,"Drama,Science Fiction"
9595,Hot Shots!,"Action,Comedy,War"
669671,Night Teeth,"Horror,Thriller,Action"
301365,The Neon Demon,"Thriller,Drama,Horror"
257785,Tulip Fever,"Drama,Romance"
11681,The Two Missionaries,"Action,Adventure,Comedy"
8840,DragonHeart,"Fantasy,Action,Adventure"
581600,Spenser Confidential,"Comedy,Action,Thriller"
426284,Blade of the Immortal,"Action,Drama,Fantasy"
12079,Spun,"Comedy,Crime,Drama"
9346,Risky Business,"Comedy,Romance,Drama"
723072,Host,"Horror,Thriller,Mystery"
12524,Titus,"Drama,History"
635744,Jarhead: Law of Return,War
522681,Escape Room,"Horror,Thriller,Mystery"
33875,Pokémon Heroes,"Animation,Adventure,Action,Fantasy"
13195,Flawless,"Crime,Drama,Thriller"
9585,Not Without My Daughter,"Drama,Thriller"
726208,Don't Listen,"Drama,Horror,Thriller"
11814,Weird Science,"Comedy,Romance,Science Fiction"
11281,Halloween II,"Horror,Thriller"
10539,James and the Giant Peach,"Adventure,Animation,Family,Fantasy"
1894,Star Wars: Episode II - Attack of the Clones,"Adventure,Action,Science Fiction"
435921,It’s the Law,Comedy
339927,Kevin Hart: What Now?,Comedy
19898,Pandorum,"Action,Horror,Mystery,Science Fiction,Thriller"
157847,Joe,Drama
2105,American Pie,"Comedy,Romance"
542,The Crime of Padre Amaro,"Drama,Romance"
529962,The Perfection,"Horror,Thriller,Drama"
8488,Hitch,"Comedy,Drama,Romance"
7211,Dan in Real Life,"Comedy,Romance,Drama"
4413,The Brave One,"Crime,Drama,Thriller"
3877,Things We Lost in the Fire,Drama
631843,Old,"Thriller,Mystery,Horror"
626393,The Sleepover,"Family,Action"
489326,Mortal,"Action,Fantasy,Thriller"
467936,The Children Act,Drama
47218,Happythankyoumoreplease,"Comedy,Drama,Romance"
10881,Avalon,"Action,Science Fiction"
16538,"I Love You, Man","Comedy,Romance"
11441,Madly in Love,Comedy
9342,The Mask of Zorro,"Action,Adventure"
8194,A Guide to Recognizing Your Saints,"Crime,Drama"
1990,Paranoid Park,"Mystery,Crime,Drama"
605116,Project Power,"Action,Crime,Science Fiction"
424139,Halloween,"Horror,Thriller"
376166,From the Land of the Moon,"Drama,Romance"
374465,Things to Come,Drama
83201,Puss in Boots: The Three Diablos,"Adventure,Animation,Comedy,Family"
6081,Revenge of the Pink Panther,"Action,Comedy,Crime,Thriller"
39371,L'allenatore nel pallone,Comedy
13704,License to Drive,"Comedy,Family"
11980,The Prophecy,"Horror,Fantasy,Thriller"
10147,Bad Santa,"Drama,Comedy,Crime"
399725,Ideal Home,"Comedy,Drama"
180894,Ninja: Shadow of a Tear,"Action,Crime,Thriller"
12797,Ghost Town,"Comedy,Fantasy,Romance"
12775,Flesh + Blood,"Adventure,Drama"
282984,Irrational Man,"Drama,Comedy,Crime"
247182,El Niño,"Action,Drama,Thriller"
87499,The East,"Drama,Thriller"
44048,Unstoppable,"Action,Thriller"
17898,Silver Bullet,Horror
10872,The Ref,"Comedy,Crime,Drama"
8338,Blindness,"Drama,Mystery,Science Fiction,Thriller"
203793,Stalingrad,"War,Action,Drama"
38843,Ramona and Beezus,"Comedy,Family"
6950,Outbreak,"Action,Drama,Science Fiction,Thriller"
55721,Bridesmaids,"Comedy,Romance"
44129,The Company Men,Drama
10502,The Man Without a Face,Drama
10490,Drop Dead Gorgeous,Comedy
248774,Obvious Child,"Comedy,Romance"
112336,Hitchcock,Drama
8643,The Exorcism of Emily Rose,"Crime,Drama,Horror,Thriller"
3638,No Reservations,"Comedy,Romance,Drama"
816,Austin Powers: International Man of Mystery,"Science Fiction,Comedy,Crime"
623195,Falling Inn Love,"Romance,Comedy"
339408,The Birth of a Nation,Drama
13649,High School Musical 2,"Comedy,Drama,Family,Music,Romance,TV Movie"
10890,Stripes,"Action,Comedy"
628900,The Contractor,"Action,Thriller"
469056,A New Girl In Paris!,Comedy
227700,Anna,"Thriller,Drama"
101669,Mother's Day,"Thriller,Crime,Horror"
11298,The Howling,Horror
401981,Red Sparrow,"Mystery,Thriller"
11551,Small Soldiers,"Comedy,Adventure,Fantasy,Science Fiction,Action"
9352,EuroTrip,Comedy
575446,New Order,"Thriller,Drama"
274857,King Arthur: Legend of the Sword,"Action,Drama,Fantasy"
22897,It's Complicated,"Comedy,Romance"
15070,Undisputed,"Action,Adventure,Drama,Thriller"
13465,The Adventures of Ichabod and Mr. Toad,"Horror,Fantasy,Animation,Family"
11023,Thirteen,Drama
4958,The Legend of Bagger Vance,"Drama,Fantasy"
1865,Pirates of the Caribbean: On Stranger Tides,"Adventure,Action,Fantasy"
673174,Offering to the Storm,"Crime,Thriller"
425591,I Don't Feel at Home in This World Anymore,"Crime,Comedy,Drama,Thriller"
423204,Angel Has Fallen,"Action,Thriller"
300155,A Royal Night Out,"Comedy,Drama,Romance"
238751,Best of the Best,Action
80389,Get the Gringo,"Action,Thriller,Crime,Drama"
489245,The Kill Team,"War,Action,Drama"
411736,Batman: Return of the Caped Crusaders,"Action,Animation,Adventure,Crime,Science Fiction"
34560,Halloweentown High,"Adventure,Comedy,Family,Fantasy,TV Movie"
21861,LOL (Laughing Out Loud),Comedy
13850,Song of the South,"Family,Music"
218425,Frequencies,"Romance,Science Fiction,Mystery"
9255,Hot Shots! Part Deux,"Action,Comedy,War"
588,Silent Hill,"Horror,Mystery"
505026,Death on the Nile,"Crime,Drama,Mystery,Thriller"
258099,Just Before I Go,"Comedy,Drama,Romance"
246655,X-Men: Apocalypse,"Action,Adventure,Science Fiction,Fantasy"
11543,Kingpin,Comedy
3049,Ace Ventura: Pet Detective,"Comedy,Adventure"
536176,Brexit: The Uncivil War,"History,TV Movie,Drama"
433422,Fairy Tail: Dragon Cry,"Action,Adventure,Comedy,Fantasy,Animation"
53319,What a Beautiful Day,Comedy
43947,I Spit on Your Grave,"Thriller,Crime,Horror"
2978,Ghostbusters II,"Comedy,Fantasy"
401545,Everybody Knows,Drama
14881,Joe Kidd,Western
10800,Dragon Hunters,"Animation,Family"
9399,Lionheart,Action
5139,The Fox and the Child,"Adventure,Family"
788929,Lamb,"Drama,Fantasy,Horror"
146216,RED 2,"Action,Comedy,Crime,Thriller"
60175,The Under-Gifted,Comedy
5879,In the Realm of the Senses,"Drama,Romance"
400650,Mary Poppins Returns,"Fantasy,Family,Comedy"
392207,The Invisible Guardian,Thriller
271724,Hippocrates,Drama
14136,The Love Bug,"Comedy,Family,Fantasy"
14024,Raise Your Voice,"Music,Drama,Romance"
136400,2 Guns,"Action,Comedy,Crime"
73567,Killer Joe,"Crime,Thriller,Drama,Horror"
36218,Pokémon: Jirachi - Wish Maker,"Family,Action,Animation,Adventure,Fantasy,Science Fiction"
13665,Arthur,"Comedy,Drama,Romance"
10484,The ComDads,Comedy
1893,Star Wars: Episode I - The Phantom Menace,"Adventure,Action,Science Fiction"
469274,Nicky Larson and the Cupid's Perfume,"Adventure,Comedy"
11247,A Cinderella Story,"Comedy,Family,Romance"
553604,Honest Thief,"Thriller,Action,Crime,Drama"
528985,Assimilate,"Horror,Thriller,Science Fiction"
34065,Pokémon: Destiny Deoxys,"Family,Adventure,Animation,Fantasy"
10052,Dragonfly,"Thriller,Fantasy"
330,The Lost World: Jurassic Park,"Adventure,Action,Science Fiction"
733317,Monsters of Man,Science Fiction
206647,Spectre,"Action,Adventure,Thriller"
10760,Sydney White,Comedy
9839,Beyond Borders,"Drama,Romance,Adventure,War"
77221,Black Gold,"Adventure,Drama"
14517,MirrorMask,Fantasy
11400,The New World,"Drama,History,Romance"
544404,Who You Think I Am,"Drama,Romance"
324744,You Can't Save Yourself Alone,Drama
309302,Wolf Totem,"Adventure,Drama"
177271,Lego Batman: The Movie - DC Super Heroes Unite,"Family,Animation,Adventure,Comedy"
24122,The Rebound,"Romance,Comedy"
16119,Cinderella III: A Twist in Time,"Animation,Romance,Family,Fantasy"
1710,Copycat,"Thriller,Crime"
535,Flashdance,"Drama,Romance"
463843,Sweetheart,"Horror,Thriller"
245700,Mr. Turner,"History,Drama"
22832,Ninja Assassin,Action
10279,Summer of Sam,"Thriller,Drama,Crime,Romance"
8748,Eagle vs Shark,"Comedy,Romance"
492719,Godzilla: City on the Edge of Battle,"Animation,Science Fiction"
431819,Fireworks,"Animation,Drama,Fantasy"
407436,Mowgli: Legend of the Jungle,"Adventure,Drama"
15655,The Tigger Movie,"Family,Animation,Comedy"
13573,The United States of Leland,"Crime,Drama"
10126,Colors,"Action,Crime,Drama"
8954,Reservation Road,"Drama,Crime,Thriller"
8288,A Midsummer Night's Sex Comedy,"Comedy,Romance"
274479,Joy,"Drama,Comedy"
12610,Osmosis Jones,"Adventure,Animation,Action,Comedy,Family"
11899,The Muppets Take Manhattan,"Romance,Comedy,Family"
9716,Everyone Says I Love You,"Comedy,Romance"
1493,Miss Congeniality,"Comedy,Crime,Action"
726429,Xtreme,"Action,Adventure,Crime"
520900,The Personal History of David Copperfield,Comedy
242224,The Babadook,"Drama,Horror"
10782,Basic,"Action,Drama,Mystery,Thriller,Crime"
884,Crash,"Drama,Thriller"
575100,When Mom Is Away,Comedy
464889,Sniper: Ultimate Kill,"Action,Drama,Thriller"
421471,Flower,"Comedy,Drama"
347629,Thank You for Your Service,"Drama,War"
10569,Small Time Crooks,"Comedy,Crime"
7518,Over the Hedge,"Family,Comedy,Animation"
2360,Saving Grace,"Crime,Comedy"
293167,Kong: Skull Island,"Action,Adventure,Fantasy"
10622,Mr. Nice Guy,"Crime,Action,Comedy"
273271,Time Lapse,"Thriller,Science Fiction,Mystery"
270946,Penguins of Madagascar,"Family,Animation,Adventure,Comedy"
146015,The Double,"Thriller,Drama"
121826,Quartet,"Drama,Comedy,Romance"
37725,It's a Boy Girl Thing,"Comedy,Fantasy,Romance"
30689,Four Flies on Grey Velvet,"Thriller,Mystery,Horror"
8413,Event Horizon,"Horror,Science Fiction,Mystery"
865,The Running Man,"Action,Science Fiction,Thriller"
603119,The Silencing,"Action,Thriller"
553608,Cinderela Pop,"Romance,Comedy"
21629,Stir Crazy,Comedy
15739,Annie,"Comedy,Drama,Family"
10347,Dobermann,"Action,Crime"
6069,The Witches of Eastwick,"Comedy,Fantasy,Horror"
359983,The Lion Guard: Return of the Roar,"Family,TV Movie,Animation"
70981,Prometheus,"Science Fiction,Adventure,Mystery"
665251,Altered Carbon: Resleeved,"Animation,Science Fiction"
475303,A Rainy Day in New York,"Comedy,Romance"
452773,"Tad, the Lost Explorer, and the Secret of King Midas","Animation,Adventure,Comedy,Family"
417384,Scary Stories to Tell in the Dark,"Horror,Thriller"
842,The Assassination of Richard Nixon,"Drama,History,Thriller"
390054,Sand Castle,"War,Action,Drama"
728526,Encounter,"Adventure,Drama"
522938,Rambo: Last Blood,"Action,Thriller,Drama"
376659,Bad Moms,Comedy
354279,Charming,"Animation,Adventure,Comedy,Family,Fantasy,Music"
97899,A Magnificent Haunting,"Drama,Fantasy,Comedy"
10398,Double Jeopardy,Thriller
482,Shaft,"Action,Crime,Thriller"
204922,Before I Go to Sleep,"Mystery,Thriller"
11282,Harold & Kumar Go to White Castle,"Comedy,Adventure"
10288,Fido,"Romance,Comedy,Drama,Horror"
329712,The Measure of a Man,Drama
267192,Genius,"History,Drama"
57825,Bride & Prejudice,"Drama,Comedy,Romance"
38842,Middle Men,"Drama,Comedy,Crime"
19405,Recess: School's Out,"Science Fiction,Family,Comedy,Animation"
10806,In & Out,Comedy
9664,Flyboys,"Action,Adventure,Drama,History,Romance,War"
2789,The Chronicles of Riddick,"Action,Science Fiction"
1965,A Perfect Murder,"Crime,Thriller,Drama"
287689,7 Days in Hell,"TV Movie,Comedy"
39874,My Bloody Valentine,"Horror,Thriller,Mystery"
582883,Deerskin,"Comedy,Horror"
532620,Let's Dance,"Comedy,Drama"
72431,Red Tails,"Drama,Action,Adventure,History,War"
63492,What's Your Number?,"Comedy,Romance"
12106,The Quick and the Dead,"Western,Action,Thriller"
11198,City Hunter,"Action,Adventure,Comedy,Romance"
5680,"Elvira, Mistress of the Dark","Fantasy,Horror,Comedy"
398929,Alibi.com,Comedy
36586,Blade II,"Fantasy,Horror,Action,Thriller"
25059,Homeward Bound II: Lost in San Francisco,"Adventure,Comedy,Drama,Family"
740985,Borat Subsequent Moviefilm,Comedy
369230,Them Who?,Comedy
38542,The Disappearance of Alice Creed,"Crime,Drama,Thriller"
38363,Fair Game,"Drama,Thriller"
444539,The Bookshop,Drama
27958,Cruising,"Crime,Mystery,Thriller,Horror"
10081,The Principal,"Action,Adventure,Crime,Drama"
4729,The Gendarme Gets Married,Comedy
341174,Fifty Shades Darker,"Drama,Romance"
274862,The Lego Ninjago Movie,"Family,Animation,Action,Adventure,Comedy"
270343,Love at First Fight,"Comedy,Romance"
38575,The Karate Kid,"Action,Adventure,Drama,Family"
492282,Like a Cat on a Highway,"Family,Comedy"
445040,My Friend Dahmer,"Drama,History"
84341,Smashed,"Comedy,Drama"
68724,Elysium,"Science Fiction,Action,Drama,Thriller"
41154,Men in Black 3,"Action,Comedy,Science Fiction"
14317,The Wild Thornberrys Movie,"Animation,Adventure,Family"
8909,Wanted,"Action,Thriller,Crime"
636,THX 1138,"Science Fiction,Action,Drama"
716258,Black Box,"Horror,Science Fiction,Thriller"
68812,The Iceman,"Thriller,Crime,Drama"
10866,Joy Ride,"Mystery,Thriller,Drama"
10390,For Love of the Game,"Drama,Romance"
7516,Smokin' Aces,"Action,Comedy,Crime,Thriller"
802217,8-Bit Christmas,"Family,Comedy"
540901,Hustlers,"Drama,Comedy,Crime"
229297,Magic in the Moonlight,"Comedy,Drama,Romance"
308504,Last Knights,"Action,Adventure"
295964,Burnt,Drama
10567,Dinosaur,"Family,Animation"
9035,Slither,"Horror,Science Fiction,Comedy"
523172,Late Night,"Comedy,Drama"
10184,He's Just Not That Into You,"Comedy,Romance,Drama"
9086,Young Guns II,"Western,Adventure"
543540,The Perfect Date,"Romance,Comedy"
436459,Almost Friends,"Drama,Comedy"
389868,Seoul Station,"Drama,Animation,Horror"
287590,Saint Seiya: Legend of Sanctuary,"Action,Animation,Fantasy"
39101,Dragon Ball Z: The Tree of Might,"Action,Animation,Science Fiction"
9276,The Faculty,"Horror,Science Fiction"
299,Ocean's Eleven,"Crime,Comedy,Music,Thriller"
306947,The Invitation,"Thriller,Horror"
290859,Terminator: Dark Fate,"Science Fiction,Action,Adventure"
84355,Your Sister's Sister,Comedy
22620,Scooby-Doo! The Mystery Begins,"Mystery,Animation,Comedy,Fantasy"
20943,The Ugly Truth,"Comedy,Romance"
18898,Looking for Eric,"Comedy,Drama"
302,Swimming Pool,"Crime,Thriller"
644092,Finding ʻOhana,"Action,Adventure,Comedy,Family"
594718,Sputnik,"Science Fiction,Drama,Horror"
446791,All the Money in the World,"Thriller,Drama,Crime,Mystery,History"
172385,Rio 2,"Adventure,Animation,Comedy,Family"
14052,Revenge of the Nerds,Comedy
12242,Mulan II,"Animation,Comedy,Family,Action"
435,The Day After Tomorrow,"Action,Adventure,Science Fiction,Thriller"
152,Star Trek: The Motion Picture,"Science Fiction,Adventure,Mystery"
593910,Cinderella,"Fantasy,Romance,Comedy"
331583,The Whole Truth,"Drama,Thriller"
102382,The Amazing Spider-Man 2,"Action,Adventure,Fantasy"
12437,Underworld: Rise of the Lycans,"Fantasy,Action,Thriller"
531438,Holiday in the Wild,"Romance,Comedy"
225728,Macbeth,"Drama,History,War"
15301,Twilight Zone: The Movie,"Fantasy,Horror,Science Fiction,Thriller"
11808,U.S. Marshals,"Thriller,Crime,Action"
669664,"My Donkey, My Lover & I","Comedy,Adventure,Romance"
466081,The Informer,"Drama,Crime,Thriller"
401469,Widows,"Crime,Thriller"
116711,Epic,"Animation,Adventure,Family,Fantasy"
37910,Voices of a Distant Star,"Animation,Science Fiction,Romance"
10361,Ginger Snaps 2: Unleashed,"Drama,Horror"
9843,Big Nothing,"Action,Comedy,Crime,Thriller"
639798,32 Malasana Street,Horror
5718,King of California,"Comedy,Drama"
991,The Man Who Fell to Earth,"Drama,Science Fiction"
429733,Mayhem,"Action,Comedy,Horror"
210947,Afflicted,"Horror,Thriller"
