imdb_id,title,original_language,vote_average,genre,collection,vote_count
tt0124198,Very Bad Things,en,6.2,"Comedy,Crime,Thriller",,182.0
tt2287663,Blue Lagoon: The Awakening,en,6.2,"Drama,Adventure,Romance",The Blue Lagoon collection,294.0
tt0348333,Waiting...,en,6.2,Comedy,Waiting ,241.0
tt1667889,Ice Age: Continental Drift,en,6.2,"Animation,Comedy,Adventure,Family",Ice Age ,2731.0
tt0093936,The Secret of My Success,en,6.2,Comedy,,151.0
tt0113117,French Kiss,en,6.2,"Comedy,Romance",,179.0
tt1602098,Albert Nobbs,en,6.2,Drama,,136.0
tt0094332,The Witches of Eastwick,en,6.2,"Fantasy,Horror,Comedy",,334.0
tt1615065,Savages,en,6.2,"Crime,Drama,Thriller",,784.0
tt0281634,Balto II: Wolf Quest,en,6.2,"Family,Animation,Adventure",Balto ,113.0
tt0122718,Small Soldiers,en,6.2,"Comedy,Adventure,Fantasy,Science Fiction,Action",,522.0
tt3072482,Hardcore Henry,en,6.2,"Action,Adventure,Science Fiction",,780.0
tt1186367,Ninja Assassin,en,6.2,"Action,Crime,Thriller",,384.0
tt2398241,Smurfs: The Lost Village,en,6.2,"Adventure,Animation,Comedy,Family",The Smurfs (Theatrical) ,311.0
tt0250494,Legally Blonde,en,6.2,Comedy,Legally Blonde ,908.0
tt0069089,Pink Flamingos,en,6.2,"Horror,Comedy,Crime",,111.0
tt1210042,Brooklyn's Finest,en,6.2,"Crime,Drama,Thriller",,296.0
tt0261983,Session 9,en,6.2,"Horror,Mystery",,255.0
tt1179034,From Paris with Love,en,6.2,"Action,Crime,Thriller",,684.0
tt0116126,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,en,6.2,Comedy,,192.0
tt0450232,16 Blocks,en,6.2,"Action,Adventure,Crime,Thriller",,675.0
tt0455407,The Crazies,en,6.2,"Mystery,Horror,Action",,649.0
tt0118571,Air Force One,en,6.2,"Action,Thriller",,859.0
tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,en,6.2,"Adventure,Family,Fantasy",The Chronicles of Narnia ,1555.0
tt0150377,Double Jeopardy,en,6.2,"Crime,Drama,Mystery,Thriller",,282.0
tt1727776,Scouts Guide to the Zombie Apocalypse,en,6.2,"Comedy,Horror",,526.0
tt1928340,After the Dark,en,6.2,"Drama,Fantasy,Science Fiction,Thriller",,283.0
tt1226273,Edge of Darkness,en,6.2,"Crime,Drama,Mystery,Thriller",,496.0
tt1456941,"Tomorrow, When the War Began",en,6.2,Action,,195.0
tt2908446,Insurgent,en,6.2,"Adventure,Science Fiction,Thriller",Divergent ,3921.0
tt2051879,Europa Report,en,6.2,"Science Fiction,Thriller",,549.0
tt1568338,Man on a Ledge,en,6.2,"Action,Thriller,Crime",,936.0
tt0101862,Father of the Bride,en,6.2,"Comedy,Romance",Father of the Bride ,355.0
tt1230414,It's Complicated,en,6.2,"Comedy,Romance",,370.0
tt1567437,The Voices,en,6.2,"Comedy,Crime,Horror,Thriller",,578.0
tt0091541,The Money Pit,en,6.2,"Comedy,Romance",,288.0
tt0105812,White Men Can't Jump,en,6.2,"Comedy,Drama",,305.0
tt1538403,The Mortal Instruments: City of Bones,en,6.2,"Action,Adventure,Drama,Mystery,Romance,Fantasy",,1649.0
tt0079844,Salem's Lot,en,6.2,"Mystery,Horror,Thriller",,124.0
tt0372532,The Wedding Date,en,6.2,"Comedy,Romance",,238.0
tt0133751,The Faculty,en,6.2,"Horror,Mystery,Science Fiction",,500.0
tt0086034,Octopussy,en,6.2,"Adventure,Action,Thriller",James Bond ,534.0
tt0455760,Dead Silence,en,6.2,Horror,,533.0
tt1726592,Before I Go to Sleep,en,6.2,"Mystery,Thriller",,672.0
tt0368447,The Village,en,6.2,"Drama,Mystery,Thriller",,1101.0
tt3371366,Transformers: The Last Knight,en,6.2,"Action,Science Fiction,Thriller,Adventure",Transformers ,1440.0
tt0968264,The Conspirator,en,6.2,"Crime,Drama,History",,138.0
tt0097770,Lock Up,en,6.2,"Action,Adventure,Crime,Drama,Thriller",,208.0
tt1528071,Horns,en,6.2,"Thriller,Horror,Drama,Fantasy",,878.0
tt0368008,The Manchurian Candidate,en,6.2,"Drama,Thriller,Mystery",,401.0
tt0184894,Shanghai Noon,en,6.2,"Adventure,Action,Comedy,Western",Shanghai Noon ,756.0
tt0770703,What's Your Number?,en,6.2,"Comedy,Romance",,689.0
tt2302755,Olympus Has Fallen,en,6.2,"Action,Thriller",... Has Fallen ,3010.0
tt0191397,The Replacements,en,6.2,Comedy,,207.0
tt0051418,The Blob,en,6.2,"Horror,Science Fiction",The Blob ,147.0
tt0398165,The Longest Yard,en,6.2,"Comedy,Drama",,804.0
tt0116830,Last Man Standing,en,6.2,"Action,Crime,Drama,Thriller",,263.0
tt0130623,Dinosaur,en,6.2,"Animation,Family",,563.0
tt0460745,Chaos Theory,en,6.2,"Comedy,Drama,Romance",,127.0
tt2235108,Dear White People,en,6.2,"Drama,Comedy",,222.0
tt0259446,My Big Fat Greek Wedding,en,6.2,"Comedy,Drama,Romance",My Big Fat Greek Wedding ,686.0
tt4853102,Batman: The Killing Joke,en,6.2,"Action,Animation,Crime,Drama",,485.0
tt0119567,The Lost World: Jurassic Park,en,6.2,"Adventure,Action,Science Fiction",Jurassic Park ,2528.0
tt0758766,Music and Lyrics,en,6.2,"Comedy,Music,Romance",,569.0
tt0103919,Candyman,en,6.2,"Drama,Horror,Thriller",Candyman ,303.0
tt1489889,Central Intelligence,en,6.2,"Action,Comedy",,1699.0
tt1964418,Tomorrowland,en,6.2,"Adventure,Family,Mystery,Science Fiction",,2904.0
tt0264395,Basic,en,6.2,"Action,Drama,Mystery,Thriller,Crime",,290.0
tt0829150,Dracula Untold,en,6.2,"Horror,Action,Drama,Fantasy,War",,2439.0
tt0479528,Rogue,en,6.2,"Action,Horror,Thriller",,151.0
tt0345061,Code 46,en,6.2,"Drama,Romance,Science Fiction,Thriller",,116.0
tt0448157,Hancock,en,6.2,"Fantasy,Action",,3050.0
tt0348124,Stitch! The Movie,en,6.2,"Animation,Comedy,Family",Lilo & Stitch ,112.0
tt2387559,Delivery Man,en,6.2,Comedy,,561.0
tt3647498,Blood Father,en,6.2,"Action,Thriller",,525.0
tt0089114,Explorers,en,6.2,"Adventure,Family,Fantasy,Romance,Science Fiction",,120.0
tt0469263,The Astronaut Farmer,en,6.2,"Adventure,Comedy,Drama,Science Fiction",,124.0
tt0364725,DodgeBall: A True Underdog Story,en,6.2,Comedy,,1009.0
tt0259288,Dragonfly,en,6.2,Drama,,209.0
tt0107034,The Good Son,en,6.2,"Drama,Horror,Thriller",,202.0
tt0108333,The Three Musketeers,en,6.2,"Action,Adventure,Comedy",,219.0
tt0107501,The Man without a Face,en,6.2,Drama,,125.0
tt2023690,Sightseers,en,6.2,"Comedy,Crime,Adventure",,187.0
tt0799934,Be Kind Rewind,en,6.2,"Drama,Comedy",,426.0
tt1374992,Upside Down,en,6.2,"Romance,Science Fiction,Drama,Fantasy",,1094.0
tt0119535,A Life Less Ordinary,en,6.2,"Fantasy,Drama,Comedy,Thriller,Science Fiction,Romance",,130.0
tt1464580,Stake Land,en,6.2,"Drama,Horror,Action,Thriller,Science Fiction",Stake Land ,290.0
tt0804522,Rendition,en,6.2,"Drama,Thriller",,207.0
tt0389722,30 Days of Night,en,6.2,"Horror,Thriller",30 Days of Night ,784.0
tt0319262,The Day After Tomorrow,en,6.2,"Action,Adventure,Science Fiction,Thriller",,2462.0
tt0114319,Sabrina,en,6.2,"Comedy,Romance",,141.0
tt2085910,Room 237,en,6.2,Documentary,,212.0
tt0177971,The Perfect Storm,en,6.2,Drama,,609.0
tt0365907,A Walk Among the Tombstones,en,6.2,"Crime,Drama,Mystery,Thriller",,1145.0
tt0340163,Hostage,en,6.2,"Mystery,Drama,Thriller,Crime",,519.0
tt0110763,The Pagemaster,en,6.2,"Fantasy,Science Fiction,Family,Animation",,178.0
tt1571222,A Dangerous Method,en,6.2,"Drama,Thriller",,589.0
tt0292506,The Recruit,en,6.2,"Action,Thriller",,545.0
tt1226753,The Debt,en,6.2,"Drama,Thriller",,261.0
tt0078767,The Amityville Horror,en,6.2,"Drama,Horror,Thriller",The Amityville Horror ,192.0
tt0103644,Alien³,en,6.2,"Science Fiction,Action,Horror",Alien ,1664.0
tt0478311,Knocked Up,en,6.2,"Comedy,Romance,Drama",,1255.0
tt1440161,A Little Bit of Heaven,en,6.2,"Comedy,Drama,Romance",,205.0
tt0425413,"Run, Fatboy, Run",en,6.2,"Comedy,Romance",,241.0
tt1716772,The Inbetweeners Movie,en,6.2,Comedy,The Inbetweeners ,341.0
tt0107144,Hot Shots! Part Deux,en,6.2,"Action,Comedy,War",Hot Shots! ,463.0
tt3479316,Parallels,en,6.2,"Science Fiction,Action",,148.0
tt0286499,Bend It Like Beckham,en,6.2,"Comedy,Drama,Romance",,593.0
tt1598778,Contagion,en,6.2,"Drama,Thriller,Science Fiction",,1351.0
tt0120873,U.S. Marshals,en,6.2,"Thriller,Crime,Action",The Fugitive / U.S. Marshals ,383.0
tt1321870,Gangster Squad,en,6.2,"Crime,Drama,Action,Thriller",,1805.0
tt0038166,The Three Caballeros,en,6.2,"Animation,Family,Music",Caballeros ,108.0
tt1233301,Ironclad,en,6.2,"Romance,Adventure,Action,History",Ironclad ,231.0
tt1951181,The Immigrant,en,6.2,"Drama,Romance",,256.0
tt0481536,Harold & Kumar Escape from Guantanamo Bay,en,6.2,"Comedy,Adventure",Harold & Kumar ,508.0
tt0280665,Femme Fatale,en,6.2,"Thriller,Crime,Romance",,142.0
tt0970411,City of Ember,en,6.2,"Adventure,Family,Fantasy",,614.0
tt0493405,CHiPS,en,6.2,"Action,Comedy,Crime",,277.0
tt0455538,How to Lose Friends & Alienate People,en,6.2,"Comedy,Romance,Drama",,247.0
tt1071358,Another Cinderella Story,en,6.2,Music,Cinderella Story ,406.0
tt1334553,The Perfect Host,en,6.2,"Comedy,Thriller,Crime",,136.0
tt0119791,Nightwatch,en,6.2,"Action,Drama,Horror,Mystery,Thriller",,104.0
tt2059171,13 Sins,en,6.2,"Horror,Thriller",,355.0
tt0479952,Madagascar: Escape 2 Africa,en,6.2,"Family,Animation",Madagascar ,1866.0
tt2004420,Neighbors,en,6.2,Comedy,Neighbors ,2773.0
tt0407304,War of the Worlds,en,6.2,"Adventure,Thriller,Science Fiction",,2397.0
tt1245492,This Is the End,en,6.2,"Action,Comedy",,2394.0
tt3174376,Before I Wake,en,6.2,"Drama,Fantasy,Horror,Thriller",,416.0
tt0099528,The Exorcist III,en,6.1,"Thriller,Horror,Mystery",The Exorcist ,135.0
tt1126618,Morning Glory,en,6.1,"Comedy,Drama,Romance",,420.0
tt0085549,Flashdance,en,6.1,"Drama,Music,Romance",,313.0
tt0087910,The Philadelphia Experiment,en,6.1,Science Fiction,The Philadelphia Experiment - Collezione,104.0
tt0114367,Screamers,en,6.1,"Horror,Science Fiction",Screamers ,154.0
tt2333784,The Expendables 3,en,6.1,"Action,Adventure,Thriller",The Expendables ,1830.0
tt0107076,Hard Target,en,6.1,"Action,Adventure,Crime,Thriller",Hard Target ,237.0
tt0381971,Curious George,en,6.1,"Adventure,Animation,Comedy,Family",Curious George ,109.0
tt0103594,1492: Conquest of Paradise,en,6.1,"Action,Adventure,Drama,History",,180.0
tt3118874,Back in Time,en,6.1,"History,Documentary,Family",,116.0
tt0291341,Mean Machine,en,6.1,"Comedy,Drama",,158.0
tt4935334,Southbound,en,6.1,"Fantasy,Thriller,Horror,Science Fiction",,146.0
tt0795351,Case 39,en,6.1,"Horror,Mystery,Thriller",,580.0
tt0120609,The Big Hit,en,6.1,"Action,Adventure,Comedy,Thriller",,112.0
tt2515030,Escobar: Paradise Lost,en,6.1,"Thriller,Romance",,281.0
tt0164334,Along Came a Spider,en,6.1,"Crime,Mystery,Thriller,Action",Alex Cross ,408.0
tt0277941,Ned Kelly,en,6.1,"Action,Adventure,Drama,History",,114.0
tt1294688,Last Night,en,6.1,"Drama,Romance",,243.0
tt0077681,The Hills Have Eyes,en,6.1,Horror,The Hills Have Eyes (Original) ,145.0
tt0465234,National Treasure: Book of Secrets,en,6.1,"Action,Adventure,Mystery,Thriller",National Treasure ,1782.0
tt0160399,Impostor,en,6.1,"Action,Science Fiction,Thriller",,136.0
tt0110167,It Could Happen to You,en,6.1,"Comedy,Drama,Romance",,154.0
tt0110265,Killing Zoe,en,6.1,"Action,Crime,Drama,Thriller",,111.0
tt1469304,Baywatch,en,6.1,"Action,Comedy",,1829.0
tt0313443,Out of Time,en,6.1,"Thriller,Crime,Drama",,305.0
tt0408790,Flightplan,en,6.1,"Thriller,Drama,Mystery",,796.0
tt0765120,My Blueberry Nights,en,6.1,"Drama,Romance",,197.0
tt0086320,Sleepaway Camp,en,6.1,Horror,Sleepaway Camp ,124.0
tt2387433,Dark Skies,en,6.1,"Science Fiction,Thriller,Horror",,668.0
tt0110997,The River Wild,en,6.1,"Action,Adventure,Crime,Thriller",,214.0
tt0988595,27 Dresses,en,6.1,"Comedy,Romance",,1013.0
tt0795493,Cassandra's Dream,en,6.1,"Crime,Drama,Thriller",,219.0
tt1399103,Transformers: Dark of the Moon,en,6.1,"Action,Science Fiction,Adventure",Transformers ,3351.0
tt0115571,The Arrival,en,6.1,"Action,Mystery,Science Fiction,Thriller",The Arrival ,200.0
tt0084522,Porky's,en,6.1,Comedy,Porky's ,185.0
tt1433108,Faster,en,6.1,"Crime,Drama,Action,Thriller",,577.0
tt0138510,Idle Hands,en,6.1,"Thriller,Comedy,Horror",,183.0
tt2404311,The Family,en,6.1,"Crime,Comedy,Action",,1052.0
tt0256415,Sweet Home Alabama,en,6.1,"Comedy,Romance",,408.0
tt0308383,The Human Stain,en,6.1,"Drama,Thriller,Romance",,124.0
tt0104254,FernGully: The Last Rainforest,en,6.1,"Fantasy,Animation,Science Fiction,Family",FernGully ,155.0
tt0196229,Zoolander,en,6.1,Comedy,Zoolander ,1363.0
tt0097523,"Honey, I Shrunk the Kids",en,6.1,"Adventure,Comedy,Family,Science Fiction","Honey, I Shrunk the Kids ",756.0
tt0253754,Star Trek: Nemesis,en,6.1,"Science Fiction,Action,Adventure,Thriller",Star Trek: The Next Generation ,488.0
tt2325989,Teen Beach Movie,en,6.1,"Family,Music,TV Movie",Teen Beach ,212.0
tt0454841,The Hills Have Eyes,en,6.1,"Horror,Thriller",The Hills Have Eyes (Reboot) ,726.0
tt0263757,Uptown Girls,en,6.1,Comedy,,193.0
tt0962726,High School Musical 3: Senior Year,en,6.1,"Comedy,Drama,Family,Music,Romance",High School Musical ,858.0
tt2446042,Taken 3,en,6.1,"Thriller,Action",Taken ,2225.0
tt2494280,Stretch,en,6.1,"Action,Comedy,Thriller",,263.0
tt0338188,The Missing,en,6.1,"Thriller,Western,Adventure",,162.0
tt3278330,Tale of Tales,en,6.1,"Romance,Fantasy,Horror",,403.0
tt2172985,The Art of the Steal,en,6.1,"Comedy,Crime",,221.0
tt3530002,The Night Before,en,6.1,Comedy,,548.0
tt0324216,The Texas Chainsaw Massacre,en,6.1,Horror,Texas Chainsaw (Reboot) ,670.0
tt0181316,Blue Streak,en,6.1,"Action,Comedy,Crime",,359.0
tt0120082,Scream 2,en,6.1,"Horror,Mystery",Scream ,856.0
tt0111419,Thumbelina,en,6.1,"Animation,Drama,Family,Fantasy",,117.0
tt0102945,Sleeping with the Enemy,en,6.1,"Drama,Crime,Thriller",,228.0
tt1336617,Cyrus,en,6.1,"Comedy,Drama,Romance",,135.0
tt0489270,Saw III,en,6.1,"Horror,Thriller,Crime",Saw ,1104.0
tt0263488,Jeepers Creepers,en,6.1,"Horror,Thriller",Jeepers Creepers ,731.0
tt2034031,Laggies,en,6.1,"Comedy,Romance",,432.0
tt1872818,Liberal Arts,en,6.1,"Romance,Comedy,Drama",,179.0
tt0117247,One Fine Day,en,6.1,"Comedy,Romance",,160.0
tt1588334,"Jeff, Who Lives at Home",en,6.1,"Drama,Comedy",,220.0
tt1212428,The Lost City of Z,en,6.1,"Action,Adventure,Drama,History",,598.0
tt0293564,Rush Hour 3,en,6.1,"Action,Comedy,Crime,Thriller",Rush Hour ,801.0
tt0322802,Jackass: The Movie,en,6.1,"Documentary,Comedy",Jackass ,355.0
tt1386588,The Other Guys,en,6.1,"Action,Comedy,Crime",,1406.0
tt0244244,Swordfish,en,6.1,"Action,Crime,Thriller",,946.0
tt1014763,Child 44,en,6.1,"Crime,Thriller",,565.0
tt1860353,Turbo,en,6.1,"Animation,Family",,1094.0
tt0188453,Birthday Girl,en,6.1,"Comedy,Crime,Thriller",,104.0
tt1285309,The Joneses,en,6.1,"Comedy,Drama",,212.0
tt0406375,Zathura: A Space Adventure,en,6.1,"Family,Fantasy,Science Fiction,Adventure",,808.0
tt0183505,"Me, Myself & Irene",en,6.1,Comedy,,956.0
tt0120157,Soldier,en,6.1,"Action,War,Science Fiction",,226.0
tt2869728,Ride Along 2,en,6.1,"Action,Comedy",Ride Along ,567.0
tt0416315,Wolf Creek,en,6.1,"Horror,Thriller",Wolf Creek ,288.0
tt0401729,John Carter,en,6.1,"Action,Adventure,Science Fiction",,2170.0
tt0489237,The Nanny Diaries,en,6.1,"Comedy,Drama,Romance",,335.0
tt0133952,The Siege,en,6.1,"Drama,Action,Thriller,Crime",,361.0
tt0432021,Resident Evil: Extinction,en,6.1,"Horror,Action,Science Fiction",Resident Evil ,1308.0
tt2103267,Adore,en,6.1,Drama,,296.0
tt2870808,Life Partners,en,6.1,"Romance,Comedy",,108.0
tt4270516,Grandma,en,6.1,"Comedy,Drama",,143.0
tt0398017,Derailed,en,6.1,"Drama,Thriller",,322.0
tt0265349,The Mothman Prophecies,en,6.1,"Drama,Horror,Mystery",,307.0
tt0810988,The Nines,en,6.1,"Drama,Fantasy,Mystery,Science Fiction,Thriller",,150.0
tt3622592,Paper Towns,en,6.1,"Drama,Mystery,Romance",,1997.0
tt1524930,Vacation,en,6.1,Comedy,National Lampoon's Vacation ,1218.0
tt0356680,The Family Stone,en,6.1,"Comedy,Drama,Romance",,256.0
tt1605630,American Reunion,en,6.1,Comedy,American Pie ,1641.0
tt0127723,Can't Hardly Wait,en,6.1,"Comedy,Drama,Romance",,122.0
tt0145660,Austin Powers: The Spy Who Shagged Me,en,6.1,"Adventure,Comedy,Crime,Science Fiction",Austin Powers ,1034.0
tt0107362,Last Action Hero,en,6.1,"Adventure,Fantasy,Action,Comedy,Family",,725.0
tt2238050,White Bird in a Blizzard,en,6.1,"Thriller,Drama",,289.0
tt1486192,The Raven,en,6.1,"Crime,Thriller,Mystery",,432.0
tt1448755,Killer Elite,en,6.1,"Action,Adventure,Thriller",,703.0
tt0113972,Nick of Time,en,6.1,"Crime,Drama,Thriller",,190.0
tt2406566,Atomic Blonde,en,6.1,"Action,Thriller",,748.0
tt4218696,The Wall,en,6.1,"Drama,Thriller,War",,117.0
tt1596365,The Woman in Black,en,6.1,"Drama,Horror,Thriller",The Woman in Black ,1237.0
tt2692250,Night at the Museum: Secret of the Tomb,en,6.1,"Adventure,Comedy,Fantasy,Family",Night at the Museum ,1893.0
tt0228750,Proof of Life,en,6.1,"Action,Adventure,Drama,Romance,Thriller",,211.0
tt0368709,Elizabethtown,en,6.1,"Comedy,Drama,Romance",,335.0
tt0280030,Return to Never Land,en,6.1,"Adventure,Fantasy,Animation,Family",Peter Pan ,304.0
tt0144214,The General's Daughter,en,6.1,"Crime,Drama,Mystery,Thriller",,209.0
tt0077394,Damien: Omen II,en,6.1,"Action,Drama,Horror,Thriller",The Omen ,170.0
tt2452200,Son of a Gun,en,6.1,"Action,Crime,Drama,Thriller",,284.0
tt0187078,Gone in Sixty Seconds,en,6.1,"Action,Crime,Thriller",,1511.0
tt0830515,Quantum of Solace,en,6.1,"Adventure,Action,Thriller,Crime",James Bond ,3015.0
tt0395251,The Producers,en,6.1,"Comedy,Music",,153.0
tt2369135,Need for Speed,en,6.1,"Action,Crime,Drama,Thriller",,1560.0
tt0108174,So I Married an Axe Murderer,en,6.1,"Comedy,Crime,Romance",,131.0
tt0481141,No Reservations,en,6.1,Comedy,,336.0
tt0309530,Down with Love,en,6.1,"Action,Comedy,Romance,Thriller",,202.0
tt2005374,The Frozen Ground,en,6.1,"Thriller,Crime",,473.0
tt2788710,The Interview,en,6.1,"Action,Comedy",,2340.0
tt2428170,Creep,en,6.1,"Thriller,Horror",,246.0
tt3530978,The Correspondence,en,6.1,"Romance,Drama",,103.0
tt3100274,Manhattan Night,en,6.1,"Drama,Mystery,Thriller",,115.0
tt0485851,The Air I Breathe,en,6.1,"Drama,Action,Thriller,Crime",,115.0
tt2345737,The Rover,en,6.1,"Crime,Drama",,295.0
tt0119925,The Postman,en,6.1,"Drama,Adventure",The Postman ,306.0
tt0120912,Men in Black II,en,6.1,"Action,Adventure,Comedy,Science Fiction",Men In Black ,3188.0
tt0831387,Godzilla,en,6.1,"Action,Science Fiction,Thriller",,3232.0
tt4094724,The Purge: Election Year,en,6.1,"Action,Horror,Thriller",The Purge ,1356.0
tt0257756,High Crimes,en,6.1,"Drama,Mystery,Thriller,Crime",,187.0
tt0404254,My Sassy Girl,en,6.1,"Comedy,Drama,Romance",,107.0
tt0141926,U-571,en,6.1,"Action,Drama,Thriller,War",,345.0
tt0337921,Cellular,en,6.1,"Action,Adventure,Crime,Thriller",,548.0
tt0402910,Chaos,en,6.1,"Drama,Action,Crime",,278.0
tt3844362,The Overnight,en,6.1,"Mystery,Comedy",,131.0
tt2170439,Horrible Bosses 2,en,6.1,Comedy,Horrible Bosses ,1575.0
tt0800080,The Incredible Hulk,en,6.1,"Science Fiction,Action,Adventure",,3086.0
tt1262416,Scream 4,en,6.1,"Horror,Mystery",Scream ,930.0
tt0267626,K-19: The Widowmaker,en,6.1,"Drama,History,Thriller",,273.0
tt1833844,Berberian Sound Studio,en,6.1,"Horror,Drama,Thriller",,107.0
tt1408253,Ride Along,en,6.1,"Action,Comedy",Ride Along ,867.0
tt1673434,The Twilight Saga: Breaking Dawn - Part 2,en,6.1,"Adventure,Fantasy,Drama,Romance",The Twilight ,2641.0
tt1980209,Pain & Gain,en,6.1,"Thriller,Crime,Action",,1595.0
tt0290002,Meet the Fockers,en,6.1,"Comedy,Romance",Meet the Parents ,1412.0
tt0116996,Mars Attacks!,en,6.1,"Comedy,Fantasy,Science Fiction",,1544.0
tt5640450,ARQ,en,6.1,"Science Fiction,Thriller",,340.0
tt1082807,The Belko Experiment,en,6.1,"Action,Horror,Thriller",,269.0
tt0382077,Hide and Seek,en,6.1,"Horror,Mystery,Thriller",,455.0
tt1531901,Byzantium,en,6.1,"Drama,Fantasy,Thriller",,300.0
tt0098439,Tango & Cash,en,6.1,"Action,Adventure,Comedy",,468.0
tt0212346,Miss Congeniality,en,6.1,"Comedy,Crime,Action",Miss Congeniality ,987.0
tt0463985,The Fast and the Furious: Tokyo Drift,en,6.1,"Action,Crime,Drama,Thriller",The Fast and the Furious ,1749.0
tt0475293,High School Musical,en,6.1,"Comedy,Drama,Family,Music,TV Movie",High School Musical ,1048.0
tt2234155,The Internship,en,6.1,Comedy,,1691.0
tt0318627,Resident Evil: Apocalypse,en,6.1,"Horror,Action,Science Fiction",Resident Evil ,1286.0
tt0105690,Under Siege,en,6.1,"Action,Thriller",Under Siege ,405.0
tt0110443,Major Payne,en,6.1,"Adventure,Comedy,Family",,164.0
tt0092644,Beverly Hills Cop II,en,6.1,"Action,Comedy,Crime",Beverly Hills Cop ,627.0
tt0489049,Fanboys,en,6.1,"Adventure,Comedy",,320.0
tt0360139,Chasing Liberty,en,6.1,"Comedy,Romance",,154.0
tt0974661,17 Again,en,6.1,Comedy,,1388.0
tt0080736,The Final Countdown,en,6.1,"Action,Science Fiction",,120.0
tt0110300,The Land Before Time II: The Great Valley Adventure,en,6.1,"Animation,Family,Adventure",The Land Before Time ,126.0
tt3874544,The Boss Baby,en,6.1,"Animation,Comedy,Family",,2336.0
tt1800246,That Awkward Moment,en,6.1,"Comedy,Romance",,1020.0
tt1929263,Heaven is for Real,en,6.1,Drama,,234.0
tt0080745,Flash Gordon,en,6.1,Science Fiction,,237.0
tt1093908,Confessions of a Shopaholic,en,6.1,"Comedy,Romance",,787.0
tt0810900,High School Musical 2,en,6.1,"Comedy,Drama,Family,Music",High School Musical ,884.0
tt1018785,The Sisterhood of the Traveling Pants 2,en,6.1,"Adventure,Comedy,Drama,Family",The Sisterhood of the Traveling Pants ,244.0
tt0400717,Open Season,en,6.1,"Adventure,Animation,Family",Open Season ,676.0
tt0090021,Silver Bullet,en,6.1,Horror,,116.0
tt3097204,The Inbetweeners 2,en,6.1,Comedy,The Inbetweeners ,214.0
tt0109836,Mary Shelley's Frankenstein,en,6.1,"Drama,Horror,Science Fiction,Romance",,272.0
tt0118556,Addicted to Love,en,6.1,"Comedy,Romance",,112.0
tt0116287,Fear,en,6.1,"Drama,Thriller,Romance",,157.0
tt1253863,300: Rise of an Empire,en,6.1,"Action,War",300 ,2438.0
tt1764651,The Expendables 2,en,6.1,"Action,Adventure,Thriller",The Expendables ,2940.0
tt0317198,Bridget Jones: The Edge of Reason,en,6.1,"Comedy,Romance",Bridget Jones ,775.0
tt0427969,Hollywoodland,en,6.1,"Drama,Thriller,Crime",,101.0
tt0330793,The Punisher,en,6.1,"Action,Crime,Drama",,786.0
tt0113442,It Takes Two,en,6.1,"Comedy,Family,Romance",,149.0
tt0110638,Nell,en,6.1,"Drama,Thriller",,128.0
tt0112281,Ace Ventura: When Nature Calls,en,6.1,"Crime,Comedy,Adventure",Ace Ventura ,1128.0
tt0077869,The Lord of the Rings,en,6.1,"Fantasy,Drama,Animation,Adventure",The Lord of the Rings Animated ,187.0
tt0068408,Conquest of the Planet of the Apes,en,6.1,"Action,Science Fiction",Planet of the Apes Original ,243.0
tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",en,6.1,"Family,Comedy",,502.0
tt0106582,Cliffhanger,en,6.1,"Action,Adventure,Thriller",,600.0
tt1764183,Arbitrage,en,6.1,"Drama,Thriller",,300.0
tt2870612,"As Above, So Below",en,6.1,"Horror,Thriller",,788.0
tt0462465,Outlander,en,6.1,"Fantasy,Action,Science Fiction",,354.0
tt1007028,Zack and Miri Make a Porno,en,6.1,Comedy,,734.0
tt0356470,A Cinderella Story,en,6.1,Comedy,Cinderella Story ,737.0
tt0207201,What Women Want,en,6.1,"Comedy,Romance",,1021.0
tt0117998,Twister,en,6.1,"Action,Adventure,Drama",,966.0
tt0349683,King Arthur,en,6.1,"Adventure,War,History",,827.0
tt1915581,Magic Mike,en,6.1,"Drama,Comedy",Magic Mike ,1062.0
tt0102004,The Hard Way,en,6.1,"Action,Comedy,Crime",,116.0
tt1397280,Taken 2,en,6.1,"Action,Crime,Thriller",Taken ,2783.0
tt2388637,Ain't Them Bodies Saints,en,6.1,"Crime,Drama,Romance,Western",,144.0
tt0119395,The Jackal,en,6.1,"Action,Thriller,Adventure,Crime",,536.0
tt1084950,Rachel Getting Married,en,6.1,Drama,,165.0
tt0281322,Undisputed,en,6.1,"Action,Adventure,Drama,Thriller",Undisputed ,141.0
tt0375568,Astro Boy,en,6.1,"Animation,Action,Family,Science Fiction",,420.0
tt0115491,Aladdin and the King of Thieves,en,6.1,"Adventure,Animation,Family",Aladdin ,494.0
tt1411238,No Strings Attached,en,6.1,"Comedy,Romance",,1367.0
tt0060153,Batman,en,6.1,"Family,Adventure,Comedy,Science Fiction,Crime",,209.0
tt0279113,The Good Girl,en,6.1,"Drama,Comedy,Romance",,183.0
tt1814614,A Cinderella Story: Once Upon a Song,en,6.1,"Comedy,Family,Romance",Cinderella Story ,282.0
tt1524137,Contraband,en,6.1,"Thriller,Action,Drama,Crime",,777.0
